Commodity,Attribute,Country,1964/1965,1965/1966,1966/1967,1967/1968,1968/1969,1969/1970,1970/1971,1971/1972,1972/1973,1973/1974,1974/1975,1975/1976,1976/1977,1977/1978,1978/1979,1979/1980,1980/1981,1981/1982,1982/1983,1983/1984,1984/1985,1985/1986,1986/1987,1987/1988,1988/1989,1989/1990,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019,2019/2020,2020/2021,2021/2022,2022/2023,2023/2024,Unit Description
,,Kazakhstan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.0,54.0,53.0,62.0,37.0,29.0,24.0,24.0,28.0,18.0,18.0,27.0,32.0,35.0,54.0,92.0,100.0,100.0,98.0,107.0,84.0,89.0,117.0,105.0,132.0,130.0,147.0,138.0,138.0,180.0,222.0,159.0,220.0,230.0,398.0,460.0,450.0,(1000 MT)
,,Kyrgyzstan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Latvia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Lebanon,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,(1000 MT)
,,Libya,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Lithuania,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Mexico,0,0,0,0,0,0,0,0,6.0,1.0,1.0,1.0,1.0,29.0,105.0,82.0,109.0,175.0,197.0,230,250.0,158.0,127.0,105.0,31.0,56.0,71.0,61.0,48.0,23.0,15.0,25.0,54.0,14.0,13.0,7.0,13.0,8.0,44.0,15.0,4.0,7.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,8.0,14.0,13.0,15.0,14.0,13.0,9.0,11.0,13.0,16.0,13.0,(1000 MT)
,,Moldova,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,110.0,110.0,117.0,117.0,70.0,39.0,24.0,16.0,20.0,60.0,58.0,42.0,71.0,46.0,74.0,110.0,120.0,110.0,111.0,101.0,62.0,79.0,83.0,71.0,87.0,58.0,58.0,87.0,73.0,71.0,96.0,96.0,140.0,88.0,176.0,188.0,174.0,(1000 MT)
,,Morocco,0,0,0,0,0,0,0,0,8.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,1.0,2.0,2.0,5,6.0,8.0,10.0,16.0,30.0,40.0,61.0,55.0,48.0,48.0,48.0,52.0,37.0,35.0,35.0,28.0,11.0,14.0,14.0,49.0,29.0,32.0,40.0,27.0,46.0,48.0,54.0,34.0,21.0,6.0,26.0,27.0,14.0,17.0,15.0,15.0,25.0,11.0,13.0,12.0,(1000 MT)
,,Netherlands,0,0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,4.0,2.0,0.0,19.0,76.0,58.0,115.0,95,152.0,162.0,167.0,178.0,160.0,176.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,North Macedonia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,17.0,8.0,8.0,10.0,10.0,6.0,6.0,6.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,(1000 MT)
,,Norway,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Pakistan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3,4.0,7.0,7.0,13.0,11.0,8.0,17.0,24.0,24.0,19.0,30.0,40.0,54.0,53.0,54.0,55.0,45.0,32.0,76.0,160.0,140.0,141.0,250.0,224.0,234.0,170.0,168.0,153.0,97.0,148.0,132.0,68.0,38.0,44.0,48.0,52.0,30.0,26.0,52.0,80.0,(1000 MT)
,,Paraguay,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,8.0,8.0,10.0,10.0,7.0,7.0,7.0,17.0,17.0,26.0,18.0,24.0,21.0,19.0,17.0,16.0,16.0,19.0,22.0,50.0,66.0,67.0,73.0,71.0,56.0,23.0,37.0,37.0,27.0,29.0,25.0,21.0,15.0,12.0,12.0,17.0,15.0,15.0,(1000 MT)
,,Peru,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Poland,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Portugal,0,0,0,0,0,0,0,0,21.0,20.0,11.0,23.0,37.0,53.0,78.0,109.0,119.0,109.0,104.0,112,85.0,67.0,96.0,86.0,97.0,101.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Romania,0,0,0,0,0,0,0,0,310.0,278.0,251.0,269.0,295.0,298.0,301.0,328.0,323.0,321.0,334.0,275,262.0,262.0,331.0,234.0,205.0,238.0,203.0,258.0,248.0,259.0,286.0,336.0,403.0,365.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Russia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,903.0,953.0,1023.0,987.0,900.0,894.0,720.0,650.0,920.0,650.0,649.0,750.0,1240.0,1095.0,950.0,1239.0,1487.0,1693.0,2148.0,2313.0,1982.0,2395.0,2354.0,1900.0,3304.0,2891.0,3785.0,3428.0,3552.0,4171.0,4192.0,4935.0,5699.0,5121.0,5782.0,6484.0,6815.0,(1000 MT)
,,Saudi Arabia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Serbia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,115.0,180.0,170.0,170.0,170.0,130.0,123.0,161.0,153.0,191.0,212.0,230.0,234.0,225.0,217.0,222.0,238.0,(1000 MT)
,,Serbia and Montenegro,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,160.0,175.0,130.0,130.0,173.0,115.0,125.0,120.0,90.0,112.0,112.0,135.0,173.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Slovakia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,22.0,30.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Slovenia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,South Africa,0,0,0,0,0,0,0,0,95.0,89.0,80.0,84.0,141.0,141.0,150.0,180.0,181.0,129.0,80.0,77,99.0,92.0,129.0,147.0,172.0,257.0,248.0,92.0,152.0,154.0,220.0,240.0,236.0,205.0,320.0,258.0,254.0,305.0,256.0,260.0,244.0,178.0,154.0,310.0,319.0,242.0,294.0,275.0,276.0,353.0,308.0,291.0,367.0,373.0,274.0,358.0,293.0,343.0,314.0,272.0,(1000 MT)
,,Spain,0,0,0,0,0,0,0,0,92.0,106.0,111.0,165.0,121.0,151.0,183.0,197.0,194.0,214.0,293.0,292,428.0,383.0,357.0,368.0,470.0,375.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Sweden,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Switzerland,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,8.0,8.0,7.0,5.0,4.0,4.0,4,4.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,10.0,10.0,12.0,12.0,12.0,9.0,6.0,8.0,9.0,10.0,12.0,9.0,11.0,11.0,10.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,(1000 MT)
,,Syria,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Taiwan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Turkey,0,0,0,0,0,0,0,0,226.0,226.0,170.0,197.0,204.0,184.0,196.0,196.0,245.0,223.0,228.0,275,284.0,279.0,380.0,355.0,312.0,540.0,406.0,299.0,420.0,319.0,445.0,482.0,410.0,506.0,512.0,520.0,383.0,280.0,430.0,525.0,486.0,473.0,516.0,516.0,516.0,624.0,667.0,688.0,720.0,774.0,677.0,587.0,761.0,881.0,1066.0,1086.0,1044.0,923.0,1064.0,928.0,(1000 MT)
,,Ukraine,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1027.0,1050.0,1092.0,1008.0,861.0,777.0,767.0,588.0,943.0,421.0,560.0,530.0,840.0,970.0,842.0,1150.0,1320.0,1265.0,1925.0,2050.0,1795.0,2631.0,2982.0,3335.0,3976.0,3638.0,4759.0,4429.0,5010.0,6351.0,5913.0,6364.0,7390.0,5913.0,4644.0,6020.0,6107.0,(1000 MT)
,,Union of Soviet Socialist Repu,0,0,0,0,0,0,0,0,1736.0,2540.0,2454.0,1717.0,1816.0,2031.0,1834.0,1852.0,1483.0,1602.0,1775.0,1682,1495.0,1747.0,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,United Kingdom,0,0,0,0,0,0,0,0,0.0,0.0,1.0,5.0,3.0,16.0,41.0,44.0,20.0,12.0,9.0,9,26.0,35.0,46.0,39.0,44.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,10.0,18.0,22.0,11.0,19.0,(1000 MT)
,,United States,0,0,0,0,0,0,0,0,30.0,30.0,12.0,72.0,14.0,86.0,115.0,224.0,298.0,137.0,303.0,204,219.0,265.0,266.0,377.0,235.0,215.0,243.0,413.0,331.0,263.0,528.0,390.0,381.0,435.0,495.0,463.0,387.0,304.0,145.0,256.0,116.0,251.0,272.0,286.0,293.0,327.0,221.0,146.0,194.0,195.0,146.0,205.0,211.0,197.0,204.0,163.0,212.0,183.0,173.0,179.0,(1000 MT)
,,Uruguay,0,0,0,0,0,0,0,0,23.0,15.0,16.0,25.0,11.0,19.0,13.0,8.0,15.0,12.0,5.0,7,8.0,18.0,9.0,10.0,15.0,9.0,18.0,11.0,13.0,13.0,19.0,18.0,12.0,7.0,23.0,8.0,10.0,4.0,3.0,11.0,7.0,7.0,7.0,7.0,10.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,4.0,(1000 MT)
,,Uzbekistan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,21.0,31.0,39.0,62.0,83.0,83.0,125.0,63.0,63.0,58.0,61.0,99.0,(1000 MT)
,,Venezuela,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,11.0,38.0,35.0,7.0,7.0,6.0,12.0,13.0,7.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,Imports,Algeria,16,15,25,31,39,25,33,33,16.0,39.0,21.0,10.0,27.0,55.0,47.0,94.0,107.0,104.0,168.0,111,67.0,176.0,111.0,186.0,131.0,138.0,184.0,125.0,115.0,90.0,170.0,235.0,230.0,240.0,250.0,172.0,163.0,146.0,207.0,255.0,135.0,65.0,187.0,25.0,116.0,173.0,45.0,229.0,48.0,100.0,67.0,54.0,112.0,46.0,48.0,48.0,26.0,42.0,45.0,50.0,(1000 MT)
,,Argentina,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Australia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,1.0,2.0,0.0,0,0.0,0.0,11.0,8.0,11.0,9.0,19.0,21.0,39.0,25.0,12.0,11.0,9.0,20.0,7.0,10.0,10.0,22.0,19.0,30.0,25.0,31.0,40.0,31.0,34.0,48.0,41.0,38.0,58.0,48.0,67.0,57.0,66.0,62.0,70.0,76.0,63.0,51.0,50.0,55.0,(1000 MT)
,,Austria,0,0,0,0,0,0,0,0,34.0,30.0,19.0,26.0,29.0,28.0,29.0,32.0,31.0,30.0,29.0,27,28.0,28.0,29.0,32.0,34.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Belarus,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,63.0,64.0,64.0,54.0,55.0,58.0,48.0,49.0,51.0,58.0,51.0,64.0,55.0,2.0,10.0,15.0,17.0,21.0,38.0,49.0,34.0,91.0,99.0,87.0,98.0,97.0,110.0,96.0,93.0,112.0,101.0,81.0,88.0,82.0,100.0,125.0,140.0,(1000 MT)
,,Belgium-Luxembourg,0,0,0,0,0,0,0,0,42.0,30.0,23.0,29.0,32.0,43.0,40.0,43.0,34.0,47.0,31.0,45,52.0,52.0,51.0,58.0,74.0,89.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Bolivia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,35.0,39.0,40.0,0.0,0.0,3.0,0.0,3.0,2.0,12.0,26.0,34.0,19.0,11.0,33.0,23.0,18.0,30.0,40.0,44.0,59.0,70.0,80.0,93.0,91.0,78.0,71.0,50.0,41.0,35.0,40.0,(1000 MT)
,,Brazil,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,77.0,58.0,59.0,36.0,20.0,28.0,13.0,12.0,12.0,21.0,18.0,17.0,30.0,34.0,40.0,27.0,29.0,26.0,27.0,43.0,37.0,44.0,62.0,54.0,34.0,37.0,50.0,(1000 MT)
,,Bulgaria,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,6.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Burma,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,11.0,14.0,24.0,40.0,27.0,12.0,12.0,15.0,(1000 MT)
,,Canada,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,6.0,6.0,7.0,7.0,7.0,6.0,10.0,9.0,10.0,9.0,11.0,18.0,13.0,13.0,13.0,26.0,29.0,30.0,21.0,20.0,45.0,49.0,53.0,49.0,48.0,37.0,23.0,20.0,19.0,19.0,27.0,22.0,25.0,25.0,29.0,34.0,54.0,55.0,53.0,55.0,(1000 MT)
,,Chile,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,10.0,12.0,16.0,26.0,28.0,36.0,39.0,64.0,121.0,137.0,96.0,104.0,93.0,93.0,93.0,120.0,(1000 MT)
,,China,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,2.0,3.0,0.0,0.0,0.0,9.0,49.0,36.0,11.0,94.0,2.0,125.0,169.0,23.0,122.0,362.0,531.0,534.0,878.0,725.0,785.0,1032.0,1749.0,1640.0,513.0,1555.0,1550.0,(1000 MT)
,,Colombia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,42.0,45.0,29.0,39.0,39.0,47.0,42.0,47.0,33.0,35.0,26.0,34.0,36.0,37.0,44.0,46.0,39.0,45.0,(1000 MT)
,,Croatia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,10.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Cuba,0,0,0,0,0,0,0,0,59.0,59.0,61.0,66.0,73.0,68.0,74.0,70.0,86.0,99.0,135.0,169,161.0,168.0,173.0,163.0,130.0,130.0,120.0,60.0,20.0,15.0,12.0,14.0,25.0,12.0,16.0,27.0,5.0,2.0,1.0,2.0,12.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,10.0,(1000 MT)
,,Czech Republic,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
