Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
EU-15,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU-15,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU-15,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU-15,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU-15,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU-15,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU-15,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1967,0.0,9.0,4.0,0.0,0.0,0.44,0.0,4.0,0.0,0.0,4.0,4.0,4.0
Ecuador,1968,0.0,4.0,2.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,2.0,2.0,2.0
Ecuador,1969,0.0,4.0,2.0,0.0,0.0,5000.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0
Ecuador,1970,0.0,1.0,1.0,0.0,0.0,10000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Ecuador,1971,0.0,2.0,1.0,0.0,0.0,5000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Ecuador,1972,0.0,2.0,1.0,0.0,0.0,5000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Ecuador,1973,0.0,3.0,5.0,0.0,0.0,3333.0,0.0,5.0,4.0,0.0,1.0,5.0,5.0
Ecuador,1974,0.0,3.0,2.0,0.0,0.0,3333.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0
Ecuador,1975,0.0,4.0,12.0,0.0,0.0,5000.0,0.0,12.0,10.0,0.0,2.0,12.0,12.0
Ecuador,1976,0.0,4.0,3.0,0.0,0.0,5000.0,0.0,3.0,1.0,0.0,2.0,3.0,3.0
Ecuador,1977,0.0,5.0,3.0,0.0,0.0,4000.0,0.0,3.0,1.0,0.0,2.0,3.0,3.0
Ecuador,1978,0.0,9.0,6.0,0.0,0.0,4444.0,0.0,6.0,2.0,0.0,4.0,6.0,6.0
Ecuador,1979,0.0,10.0,4.0,0.0,0.0,4000.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
Ecuador,1980,0.0,10.0,5.0,0.0,0.0,4000.0,0.0,5.0,1.0,0.0,4.0,5.0,5.0
Ecuador,1981,0.0,11.0,6.0,0.0,0.0,4545.0,0.0,6.0,1.0,0.0,5.0,6.0,6.0
Ecuador,1982,0.0,11.0,6.0,0.0,0.0,5455.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0
Ecuador,1983,0.0,13.0,5.0,0.0,0.0,3846.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0
Ecuador,1984,0.0,14.0,6.0,0.0,0.0,4286.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0
Ecuador,1985,0.0,18.0,8.0,0.0,0.0,4444.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0
Ecuador,1986,0.0,18.0,8.0,0.0,0.0,4444.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0
Ecuador,1987,0.0,20.0,6.0,0.0,0.0,3000.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0
Ecuador,1988,0.0,20.0,5.0,0.0,1.0,3000.0,0.0,5.0,0.0,0.0,6.0,6.0,6.0
Ecuador,1989,0.0,23.0,9.0,0.0,1.0,0.44,0.0,9.0,0.0,0.0,10.0,10.0,10.0
Ecuador,1990,0.0,25.0,10.0,0.0,1.0,0.44,0.0,10.0,0.0,0.0,11.0,11.0,11.0
Ecuador,1991,0.0,26.0,11.0,0.0,1.0,0.46,0.0,11.0,0.0,0.0,12.0,12.0,12.0
Ecuador,1992,0.0,27.0,11.0,0.0,1.0,0.44,0.0,11.0,0.0,0.0,12.0,12.0,12.0
Ecuador,1993,0.0,28.0,12.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,13.0,13.0,13.0
Ecuador,1994,0.0,32.0,14.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,15.0,15.0,15.0
Ecuador,1995,0.0,30.0,13.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,14.0,14.0,14.0
Ecuador,1996,0.0,31.0,14.0,0.0,1.0,0.48,0.0,14.0,0.0,0.0,15.0,15.0,15.0
Ecuador,1997,0.0,36.0,16.0,0.0,1.0,0.47,0.0,16.0,0.0,0.0,17.0,17.0,17.0
Ecuador,1998,0.0,40.0,18.0,0.0,1.0,0.48,0.0,18.0,0.0,0.0,19.0,19.0,19.0
Ecuador,1999,0.0,38.0,17.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,18.0,18.0,18.0
Ecuador,2000,0.0,39.0,17.0,1.0,0.0,0.46,0.0,17.0,0.0,0.0,18.0,18.0,18.0
Ecuador,2001,1.0,42.0,17.0,2.0,2.0,0.48,0.0,17.0,0.0,0.0,20.0,21.0,21.0
Ecuador,2002,2.0,41.0,17.0,3.0,1.0,0.46,0.0,17.0,0.0,0.0,19.0,21.0,21.0
Ecuador,2003,3.0,43.0,14.0,3.0,6.0,0.47,0.0,14.0,0.0,0.0,20.0,23.0,23.0
Ecuador,2004,3.0,55.0,21.0,0.0,8.0,0.47,0.0,21.0,0.0,0.0,26.0,29.0,29.0
Ecuador,2005,0.0,58.0,21.0,2.0,4.0,0.47,0.0,21.0,0.0,0.0,27.0,27.0,27.0
Ecuador,2006,2.0,87.0,35.0,2.0,6.0,0.47,0.0,35.0,0.0,0.0,41.0,43.0,43.0
Ecuador,2007,2.0,95.0,38.0,3.0,6.0,0.47,0.0,38.0,0.0,0.0,45.0,47.0,47.0
Ecuador,2008,3.0,95.0,41.0,0.0,7.0,0.47,0.0,41.0,0.0,0.0,45.0,48.0,48.0
Ecuador,2009,0.0,95.0,36.0,0.0,11.0,0.47,0.0,35.0,2.0,1.0,45.0,47.0,47.0
Ecuador,2010,0.0,140.0,47.0,6.0,8.0,0.43,0.0,45.0,1.0,2.0,60.0,61.0,61.0
Ecuador,2011,6.0,115.0,38.0,11.0,7.0,0.43,0.0,35.0,1.0,3.0,49.0,56.0,56.0
Ecuador,2012,11.0,105.0,33.0,4.0,19.0,0.43,0.0,30.0,0.0,3.0,45.0,56.0,56.0
Ecuador,2013,4.0,100.0,30.0,0.0,17.0,0.43,0.0,26.0,0.0,4.0,43.0,47.0,47.0
Ecuador,2014,0.0,145.0,43.0,4.0,15.0,0.43,0.0,40.0,0.0,3.0,62.0,62.0,62.0
Ecuador,2015,4.0,140.0,42.0,0.0,22.0,0.43,0.0,38.0,0.0,4.0,60.0,64.0,64.0
Ecuador,2016,0.0,140.0,37.0,0.0,23.0,0.43,0.0,34.0,0.0,3.0,60.0,60.0,60.0
Ecuador,2017,0.0,140.0,36.0,0.0,24.0,0.43,0.0,34.0,0.0,2.0,60.0,60.0,60.0
Ecuador,2018,0.0,135.0,40.0,4.0,14.0,0.43,0.0,36.0,0.0,4.0,58.0,58.0,58.0
Ecuador,2019,4.0,115.0,41.0,5.0,8.0,0.43,0.0,38.0,1.0,3.0,49.0,54.0,54.0
Ecuador,2020,5.0,115.0,43.0,5.0,7.0,0.43,0.0,39.0,1.0,4.0,49.0,55.0,55.0
Ecuador,2021,5.0,100.0,44.0,1.0,6.0,0.43,0.0,40.0,3.0,4.0,43.0,51.0,51.0
Ecuador,2022,1.0,115.0,44.0,4.0,4.0,0.43,0.0,40.0,2.0,4.0,49.0,52.0,52.0
Ecuador,2023,4.0,115.0,44.0,4.0,6.0,0.43,0.0,40.0,1.0,4.0,49.0,54.0,54.0
European Union,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,1999,22.0,15.0,434.0,22.0,1.0,0.4,5.0,264.0,429.0,165.0,6.0,457.0,457.0
European Union,2000,22.0,32.0,446.0,54.0,2.0,0.41,1.0,277.0,467.0,168.0,13.0,502.0,502.0
European Union,2001,54.0,61.0,605.0,59.0,3.0,0.43,5.0,417.0,587.0,183.0,26.0,667.0,667.0
European Union,2002,59.0,11.0,613.0,53.0,1.0,0.46,15.0,405.0,603.0,193.0,5.0,667.0,667.0
European Union,2003,53.0,53.0,647.0,56.0,1.0,0.42,16.0,422.0,629.0,209.0,22.0,704.0,704.0
European Union,2004,56.0,49.0,643.0,55.0,2.0,0.43,16.0,419.0,623.0,208.0,21.0,700.0,700.0
European Union,2005,55.0,16.0,623.0,31.0,0.0,0.44,17.0,401.0,592.0,205.0,7.0,654.0,654.0
European Union,2006,31.0,18.0,624.0,50.0,4.0,0.44,16.0,405.0,639.0,203.0,8.0,678.0,678.0
European Union,2007,50.0,25.0,623.0,65.0,4.0,0.44,16.0,405.0,631.0,202.0,11.0,692.0,692.0
European Union,2008,65.0,25.0,626.0,76.0,11.0,0.44,16.0,405.0,637.0,205.0,11.0,713.0,713.0
European Union,2009,76.0,25.0,564.0,54.0,12.0,0.44,16.0,374.0,543.0,174.0,11.0,630.0,630.0
European Union,2010,54.0,0.0,547.0,40.0,21.0,0.0,15.0,332.0,554.0,200.0,0.0,608.0,608.0
European Union,2011,40.0,9.0,579.0,31.0,14.0,0.44,16.0,363.0,580.0,200.0,4.0,624.0,624.0
European Union,2012,31.0,0.0,616.0,99.0,13.0,0.0,18.0,388.0,697.0,210.0,0.0,728.0,728.0
European Union,2013,99.0,2.0,615.0,99.0,10.0,0.5,15.0,400.0,624.0,200.0,1.0,724.0,724.0
European Union,2014,99.0,28.0,662.0,101.0,4.0,0.43,12.0,400.0,656.0,250.0,12.0,767.0,767.0
European Union,2015,101.0,0.0,660.0,145.0,5.0,0.0,10.0,400.0,709.0,250.0,0.0,810.0,810.0
European Union,2016,131.0,0.0,683.0,152.0,15.0,0.0,10.0,373.0,719.0,300.0,0.0,850.0,850.0
European Union,2017,152.0,0.0,664.0,163.0,10.0,0.0,10.0,374.0,685.0,280.0,0.0,837.0,837.0
European Union,2018,163.0,0.0,668.0,131.0,10.0,0.0,8.0,375.0,646.0,285.0,0.0,809.0,809.0
European Union,2019,131.0,0.0,686.0,128.0,8.0,0.0,8.0,378.0,691.0,300.0,0.0,822.0,822.0
European Union,2020,128.0,0.0,688.0,125.0,7.0,0.0,8.0,380.0,692.0,300.0,0.0,820.0,820.0
European Union,2021,125.0,0.0,608.0,99.0,6.0,0.0,8.0,300.0,588.0,300.0,0.0,713.0,713.0
European Union,2022,99.0,0.0,575.0,93.0,20.0,0.0,0.0,300.0,589.0,275.0,0.0,688.0,688.0
European Union,2023,93.0,0.0,575.0,108.0,10.0,0.0,0.0,300.0,600.0,275.0,0.0,693.0,693.0
France,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1964,0.0,65.0,35.0,0.0,1.0,4615.0,0.0,20.0,6.0,15.0,30.0,36.0,36.0
France,1965,0.0,48.0,28.0,0.0,1.0,4583.0,0.0,20.0,7.0,8.0,22.0,29.0,29.0
France,1966,0.0,45.0,29.0,0.0,0.0,4667.0,0.0,20.0,8.0,9.0,21.0,29.0,29.0
France,1967,0.0,40.0,27.0,0.0,0.0,4750.0,0.0,20.0,8.0,7.0,19.0,27.0,27.0
France,1968,0.0,40.0,27.0,0.0,1.0,4750.0,0.0,20.0,9.0,7.0,19.0,28.0,28.0
France,1969,0.0,60.0,37.0,0.0,1.0,4667.0,0.0,20.0,10.0,17.0,28.0,38.0,38.0
France,1970,0.0,37.0,37.0,0.0,2.0,4595.0,0.0,20.0,22.0,17.0,17.0,39.0,39.0
France,1971,0.0,21.0,40.0,0.0,0.0,4762.0,0.0,20.0,30.0,20.0,10.0,40.0,40.0
France,1972,0.0,18.0,31.0,0.0,0.0,5000.0,0.0,20.0,22.0,11.0,9.0,31.0,31.0
France,1973,0.0,16.0,22.0,2.0,1.0,4375.0,0.0,15.0,18.0,7.0,7.0,25.0,25.0
France,1974,2.0,14.0,27.0,2.0,1.0,4286.0,0.0,15.0,22.0,12.0,6.0,30.0,30.0
France,1975,2.0,8.0,19.0,2.0,0.0,5000.0,0.0,15.0,15.0,4.0,4.0,21.0,21.0
France,1976,2.0,10.0,22.0,1.0,0.0,5000.0,0.0,15.0,16.0,7.0,5.0,23.0,23.0
France,1977,1.0,11.0,19.0,1.0,0.0,4545.0,0.0,15.0,14.0,4.0,5.0,20.0,20.0
France,1978,1.0,7.0,19.0,1.0,0.0,4286.0,0.0,15.0,16.0,4.0,3.0,20.0,20.0
France,1979,1.0,9.0,21.0,2.0,0.0,4444.0,0.0,10.0,18.0,11.0,4.0,23.0,23.0
France,1980,2.0,1.0,13.0,1.0,0.0,0.0,0.0,3.0,12.0,10.0,0.0,14.0,14.0
France,1981,1.0,2.0,37.0,0.0,0.0,5000.0,0.0,17.0,35.0,20.0,1.0,37.0,37.0
France,1982,0.0,1.0,36.0,2.0,0.0,0.0,0.0,0.0,38.0,36.0,0.0,38.0,38.0
France,1983,2.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,17.0,17.0
France,1984,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,14.0,14.0
France,1985,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,22.0,22.0
France,1986,2.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,23.0,23.0
France,1987,3.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,26.0,24.0,0.0,29.0,29.0
France,1988,5.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,22.0,22.0
France,1989,1.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,23.0,21.0,0.0,24.0,24.0
France,1990,3.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,20.0,20.0
France,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1978,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1979,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1980,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1981,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1982,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1983,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1984,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
German Democratic Republic,1985,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
German Democratic Republic,1986,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
German Democratic Republic,1987,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
German Democratic Republic,1988,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
German Democratic Republic,1989,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
German Democratic Republic,1990,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
German Democratic Republic,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Democratic Republic,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
