Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
Italy,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1965,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jamaica,1966,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0
Jamaica,1967,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
Jamaica,1968,0.0,4.0,5.0,0.0,0.0,0.25,0.0,5.0,4.0,0.0,1.0,5.0,5.0
Jamaica,1969,0.0,7.0,5.0,0.0,0.0,0.1429,0.0,5.0,4.0,0.0,1.0,5.0,5.0
Jamaica,1970,0.0,13.0,6.0,0.0,0.0,0.1538,0.0,6.0,4.0,0.0,2.0,6.0,6.0
Jamaica,1971,0.0,17.0,7.0,0.0,0.0,0.1765,0.0,7.0,4.0,0.0,3.0,7.0,7.0
Jamaica,1972,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jamaica,1973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Jamaica,1974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Jamaica,1975,0.0,16.0,5.0,0.0,0.0,0.1875,0.0,5.0,2.0,0.0,3.0,5.0,5.0
Jamaica,1976,0.0,35.0,7.0,0.0,0.0,0.1714,0.0,7.0,1.0,0.0,6.0,7.0,7.0
Jamaica,1977,0.0,47.0,11.0,0.0,0.0,0.1702,0.0,11.0,3.0,0.0,8.0,11.0,11.0
Jamaica,1978,0.0,72.0,15.0,0.0,0.0,0.1806,0.0,15.0,2.0,0.0,13.0,15.0,15.0
Jamaica,1979,0.0,63.0,16.0,0.0,0.0,0.1746,0.0,16.0,5.0,0.0,11.0,16.0,16.0
Jamaica,1980,0.0,56.0,14.0,0.0,0.0,0.1786,0.0,14.0,4.0,0.0,10.0,14.0,14.0
Jamaica,1981,0.0,49.0,12.0,0.0,0.0,0.1837,0.0,12.0,3.0,0.0,9.0,12.0,12.0
Jamaica,1982,0.0,74.0,18.0,0.0,0.0,0.1757,0.0,18.0,5.0,0.0,13.0,18.0,18.0
Jamaica,1983,0.0,60.0,15.0,0.0,0.0,0.1833,0.0,15.0,4.0,0.0,11.0,15.0,15.0
Jamaica,1984,0.0,43.0,16.0,0.0,0.0,0.186,0.0,16.0,8.0,0.0,8.0,16.0,16.0
Jamaica,1985,0.0,48.0,9.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,9.0,10.0,10.0
Jamaica,1986,1.0,71.0,13.0,2.0,0.0,0.0,0.0,13.0,2.0,0.0,12.0,15.0,15.0
Jamaica,1987,2.0,38.0,9.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,10.0,10.0
Jamaica,1988,1.0,66.0,14.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,12.0,15.0,15.0
Jamaica,1989,1.0,60.0,12.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,11.0,15.0,15.0
Jamaica,1990,3.0,59.0,14.0,3.0,0.0,0.0,0.0,14.0,3.0,0.0,11.0,17.0,17.0
Jamaica,1991,3.0,65.0,16.0,2.0,0.0,0.0,0.0,16.0,3.0,0.0,12.0,18.0,18.0
Jamaica,1992,2.0,63.0,8.0,3.0,3.0,0.0,0.0,8.0,2.0,0.0,10.0,14.0,14.0
Jamaica,1993,3.0,62.0,12.0,4.0,2.0,0.0,0.0,12.0,5.0,0.0,10.0,18.0,18.0
Jamaica,1994,4.0,64.0,17.0,2.0,4.0,0.16,0.0,17.0,9.0,0.0,10.0,23.0,23.0
Jamaica,1995,2.0,4.0,18.0,1.0,0.0,0.0,0.0,18.0,16.0,0.0,1.0,19.0,19.0
Jamaica,1996,1.0,0.0,16.0,2.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,18.0,18.0
Jamaica,1997,2.0,0.0,10.0,2.0,7.0,0.0,0.0,10.0,17.0,0.0,0.0,19.0,19.0
Jamaica,1998,2.0,0.0,22.0,2.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,24.0,24.0
Jamaica,1999,2.0,0.0,24.0,2.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,26.0,26.0
Jamaica,2000,2.0,0.0,25.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,27.0,27.0
Jamaica,2001,2.0,0.0,23.0,4.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,27.0,27.0
Jamaica,2002,4.0,0.0,23.0,3.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,26.0,26.0
Jamaica,2003,3.0,0.0,18.0,5.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,23.0,23.0
Jamaica,2004,5.0,0.0,23.0,1.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,24.0,24.0
Jamaica,2005,1.0,0.0,22.0,3.0,0.0,0.0,0.0,22.0,24.0,0.0,0.0,25.0,25.0
Jamaica,2006,3.0,0.0,22.0,2.0,3.0,0.0,0.0,22.0,24.0,0.0,0.0,27.0,27.0
Jamaica,2007,2.0,0.0,22.0,2.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,24.0,24.0
Jamaica,2008,2.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,22.0,22.0
Jamaica,2009,0.0,0.0,25.0,4.0,0.0,0.0,0.0,25.0,29.0,0.0,0.0,29.0,29.0
Jamaica,2010,4.0,0.0,23.0,2.0,0.0,0.0,0.0,23.0,21.0,0.0,0.0,25.0,25.0
Jamaica,2011,2.0,0.0,20.0,5.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,25.0,25.0
Jamaica,2012,5.0,0.0,19.0,5.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,24.0,24.0
Jamaica,2013,5.0,0.0,21.0,2.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,23.0,23.0
Jamaica,2014,2.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,22.0,0.0,0.0,24.0,24.0
Jamaica,2015,0.0,0.0,28.0,3.0,0.0,0.0,0.0,28.0,31.0,0.0,0.0,31.0,31.0
Jamaica,2016,3.0,0.0,30.0,6.0,0.0,0.0,0.0,30.0,33.0,0.0,0.0,36.0,36.0
Jamaica,2017,6.0,0.0,31.0,4.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0,35.0,35.0
Jamaica,2018,4.0,0.0,31.0,2.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0,33.0,33.0
Jamaica,2019,2.0,0.0,31.0,1.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,32.0,32.0
Jamaica,2020,1.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,31.0,31.0
Jamaica,2021,0.0,0.0,32.0,1.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,33.0,33.0
Jamaica,2022,1.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,26.0,26.0
Jamaica,2023,0.0,0.0,32.0,1.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,33.0,33.0
Japan,1964,11.0,1460.0,241.0,10.0,6.0,0.1658,0.0,241.0,4.0,0.0,242.0,257.0,257.0
Japan,1965,10.0,1577.0,268.0,16.0,5.0,0.1763,0.0,268.0,1.0,0.0,278.0,289.0,289.0
Japan,1966,16.0,1626.0,292.0,13.0,5.0,0.1784,0.0,292.0,4.0,0.0,290.0,310.0,310.0
Japan,1967,13.0,1803.0,324.0,3.0,7.0,0.1769,0.0,324.0,2.0,0.0,319.0,334.0,334.0
Japan,1968,3.0,2144.0,345.0,15.0,3.0,0.1665,0.0,345.0,3.0,0.0,357.0,363.0,363.0
Japan,1969,15.0,2505.0,429.0,22.0,14.0,0.1768,0.0,429.0,7.0,0.0,443.0,465.0,465.0
Japan,1970,22.0,2521.0,427.0,26.0,20.0,0.1781,0.0,427.0,2.0,0.0,449.0,473.0,473.0
Japan,1971,26.0,2636.0,472.0,25.0,4.0,0.1802,0.0,472.0,0.0,0.0,475.0,501.0,501.0
Japan,1972,25.0,2739.0,485.0,20.0,9.0,0.1763,0.0,485.0,6.0,0.0,483.0,514.0,514.0
Japan,1973,20.0,2720.0,510.0,20.0,3.0,0.1813,0.0,510.0,20.0,0.0,493.0,533.0,533.0
Japan,1974,20.0,2620.0,445.0,47.0,0.0,0.1748,0.0,445.0,14.0,0.0,458.0,492.0,492.0
Japan,1975,47.0,2701.0,513.0,30.0,1.0,0.1796,0.0,513.0,12.0,0.0,485.0,544.0,544.0
Japan,1976,30.0,2878.0,547.0,14.0,1.0,0.1849,0.0,547.0,0.0,0.0,532.0,562.0,562.0
Japan,1977,14.0,3296.0,594.0,17.0,1.0,0.1814,0.0,594.0,0.0,0.0,598.0,612.0,612.0
Japan,1978,17.0,3397.0,609.0,26.0,3.0,0.1828,0.0,609.0,0.0,0.0,621.0,638.0,638.0
Japan,1979,26.0,3470.0,623.0,9.0,19.0,0.1801,0.0,588.0,0.0,35.0,625.0,651.0,651.0
Japan,1980,9.0,3462.0,632.0,10.0,2.0,0.1808,0.0,597.0,9.0,35.0,626.0,644.0,644.0
Japan,1981,10.0,3564.0,686.0,13.0,2.0,0.1776,0.0,651.0,58.0,35.0,633.0,701.0,701.0
Japan,1982,13.0,3846.0,687.0,11.0,4.0,0.1771,0.0,652.0,8.0,35.0,681.0,702.0,702.0
Japan,1983,11.0,3832.0,697.0,18.0,5.0,0.1829,0.0,662.0,8.0,35.0,701.0,720.0,720.0
Japan,1984,18.0,3788.0,702.0,5.0,2.0,0.1819,0.0,675.0,2.0,27.0,689.0,709.0,709.0
Japan,1985,5.0,3907.0,701.0,12.0,2.0,0.1817,0.0,680.0,0.0,21.0,710.0,715.0,715.0
Japan,1986,12.0,3819.0,710.0,9.0,2.0,0.1857,0.0,682.0,0.0,28.0,709.0,721.0,721.0
Japan,1987,9.0,3804.0,694.0,18.0,7.0,0.1835,0.0,665.0,12.0,29.0,698.0,719.0,719.0
Japan,1988,18.0,3489.0,660.0,9.0,2.0,0.184,0.0,635.0,11.0,25.0,642.0,671.0,671.0
Japan,1989,9.0,3703.0,667.0,21.0,1.0,0.1834,0.0,637.0,1.0,30.0,679.0,689.0,689.0
Japan,1990,21.0,3364.0,624.0,20.0,1.0,0.184,0.0,614.0,5.0,10.0,619.0,645.0,645.0
Japan,1991,20.0,3554.0,648.0,35.0,0.0,0.0,0.0,635.0,1.0,13.0,662.0,683.0,683.0
Japan,1992,35.0,3785.0,694.0,32.0,0.0,0.0,0.0,679.0,2.0,15.0,689.0,726.0,726.0
Japan,1993,32.0,3700.0,670.0,27.0,0.0,0.0,0.0,660.0,1.0,10.0,664.0,697.0,697.0
Japan,1994,27.0,3760.0,678.0,35.0,0.0,0.0,0.0,670.0,16.0,8.0,670.0,713.0,713.0
Japan,1995,35.0,3700.0,665.0,37.0,0.0,0.0,0.0,657.0,1.0,8.0,666.0,702.0,702.0
Japan,1996,37.0,3810.0,665.0,65.0,0.0,0.0,0.0,638.0,3.0,27.0,690.0,730.0,730.0
Japan,1997,65.0,3720.0,667.0,71.0,0.0,0.0,0.0,640.0,3.0,27.0,670.0,738.0,738.0
Japan,1998,71.0,3700.0,675.0,67.0,0.0,0.0,0.0,650.0,4.0,25.0,667.0,742.0,742.0
Japan,1999,67.0,3750.0,684.0,65.0,0.0,0.18,0.0,660.0,2.0,24.0,680.0,749.0,749.0
Japan,2000,65.0,3775.0,700.0,55.0,0.0,0.18,0.0,670.0,3.0,30.0,687.0,755.0,755.0
Japan,2001,55.0,3885.0,700.0,64.0,0.0,0.18,0.0,660.0,2.0,40.0,707.0,764.0,764.0
Japan,2002,64.0,4217.0,731.0,110.0,0.0,0.18,0.0,690.0,12.0,41.0,765.0,841.0,841.0
Japan,2003,110.0,3536.0,720.0,59.0,0.0,0.18,0.0,685.0,24.0,35.0,645.0,779.0,779.0
Japan,2004,59.0,3149.0,639.0,44.0,0.0,0.18,0.0,607.0,45.0,32.0,579.0,683.0,683.0
Japan,2005,44.0,3004.0,651.0,33.0,0.0,0.19,0.0,621.0,61.0,30.0,579.0,684.0,684.0
Japan,2006,33.0,3033.0,639.0,20.0,0.0,0.19,0.0,607.0,50.0,32.0,576.0,659.0,659.0
Japan,2007,20.0,2919.0,600.0,25.0,0.0,0.19,0.0,567.0,42.0,33.0,563.0,625.0,625.0
Japan,2008,25.0,2497.0,520.0,23.0,0.0,0.19,0.0,492.0,39.0,28.0,479.0,543.0,543.0
Japan,2009,23.0,2535.0,505.0,24.0,3.0,0.19,0.0,480.0,29.0,25.0,480.0,532.0,532.0
Japan,2010,24.0,2149.0,432.0,28.0,0.0,0.19,0.0,407.0,19.0,25.0,417.0,460.0,460.0
Japan,2011,28.0,1960.0,406.0,22.0,0.0,0.19,0.0,381.0,20.0,25.0,380.0,428.0,428.0
Japan,2012,22.0,1915.0,416.0,23.0,0.0,0.2,0.0,383.0,38.0,33.0,379.0,439.0,439.0
Japan,2013,23.0,1969.0,410.0,18.0,0.0,0.2,0.0,375.0,16.0,35.0,389.0,428.0,428.0
Japan,2014,18.0,2150.0,421.0,14.0,3.0,0.19,0.0,386.0,6.0,35.0,414.0,438.0,438.0
Japan,2015,14.0,2283.0,451.0,15.0,0.0,0.2,0.0,411.0,7.0,40.0,445.0,466.0,466.0
Japan,2016,15.0,2392.0,471.0,16.0,0.0,0.2,0.0,431.0,5.0,40.0,467.0,487.0,487.0
Japan,2017,16.0,2430.0,474.0,17.0,0.0,0.19,0.0,434.0,7.0,40.0,468.0,491.0,491.0
Japan,2018,17.0,2470.0,488.0,27.0,0.0,0.2,0.0,448.0,13.0,40.0,485.0,515.0,515.0
Japan,2019,27.0,2385.0,482.0,16.0,1.0,0.2,0.0,442.0,5.0,40.0,467.0,499.0,499.0
Japan,2020,16.0,2300.0,458.0,23.0,0.0,0.2,0.0,418.0,3.0,40.0,462.0,481.0,481.0
Japan,2021,23.0,2640.0,533.0,18.0,1.0,0.2,0.0,498.0,10.0,35.0,519.0,552.0,552.0
Japan,2022,18.0,2600.0,525.0,10.0,1.0,0.2,0.0,490.0,7.0,35.0,511.0,536.0,536.0
Japan,2023,10.0,2625.0,515.0,20.0,1.0,0.2,0.0,480.0,10.0,35.0,516.0,536.0,536.0
Jordan,1964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Jordan,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,1966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Jordan,1967,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jordan,1968,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jordan,1969,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jordan,1970,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jordan,1971,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
Jordan,1972,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jordan,1973,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
Jordan,1974,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
Jordan,1975,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0
Jordan,1976,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0
Jordan,1977,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
Jordan,1978,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
Jordan,1979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Jordan,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Jordan,1981,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Jordan,1982,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,4.0,4.0
Jordan,1983,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,5.0,5.0
Jordan,1984,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,4.0,4.0
Jordan,1985,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,6.0,6.0
Jordan,1986,0.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,7.0,7.0
Jordan,1987,1.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,8.0,8.0
Jordan,1988,2.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,7.0,7.0
Jordan,1989,1.0,0.0,8.0,1.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,9.0,9.0
Jordan,1990,1.0,0.0,8.0,1.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,9.0,9.0
Jordan,1991,1.0,0.0,9.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,10.0,10.0
Jordan,1992,1.0,0.0,10.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,11.0,11.0
Jordan,1993,1.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,12.0,2.0,0.0,13.0,13.0
Jordan,1994,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,13.0,13.0
Jordan,1995,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0,15.0,3.0,0.0,15.0,15.0
Jordan,1996,0.0,0.0,20.0,0.0,0.0,0.0,0.0,17.0,20.0,3.0,0.0,20.0,20.0
Jordan,1997,0.0,0.0,21.0,0.0,0.0,0.0,0.0,18.0,21.0,3.0,0.0,21.0,21.0
Jordan,1998,0.0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,27.0,3.0,0.0,27.0,27.0
Jordan,1999,0.0,0.0,24.0,0.0,0.0,0.0,0.0,21.0,24.0,3.0,0.0,24.0,24.0
Jordan,2000,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,0.0,16.0,16.0
Jordan,2001,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,0.0,16.0,16.0
Jordan,2002,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,17.0,3.0,0.0,17.0,17.0
Jordan,2003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0
Jordan,2004,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,9.0,9.0
Jordan,2005,0.0,0.0,32.0,0.0,0.0,0.0,0.0,30.0,32.0,2.0,0.0,32.0,32.0
Jordan,2006,0.0,0.0,30.0,0.0,1.0,0.0,0.0,28.0,31.0,2.0,0.0,31.0,31.0
Jordan,2007,0.0,0.0,27.0,8.0,1.0,0.0,0.0,25.0,36.0,2.0,0.0,36.0,36.0
Jordan,2008,8.0,0.0,26.0,2.0,1.0,0.0,0.0,24.0,21.0,2.0,0.0,29.0,29.0
Jordan,2009,2.0,0.0,27.0,0.0,0.0,0.0,0.0,25.0,25.0,2.0,0.0,27.0,27.0
Jordan,2010,0.0,0.0,28.0,5.0,0.0,0.0,0.0,26.0,33.0,2.0,0.0,33.0,33.0
Jordan,2011,5.0,0.0,28.0,6.0,0.0,0.0,0.0,26.0,29.0,2.0,0.0,34.0,34.0
Jordan,2012,6.0,0.0,27.0,7.0,0.0,0.0,0.0,25.0,28.0,2.0,0.0,34.0,34.0
Jordan,2013,7.0,0.0,31.0,8.0,0.0,0.0,0.0,29.0,32.0,2.0,0.0,39.0,39.0
Jordan,2014,8.0,0.0,37.0,6.0,0.0,0.0,0.0,35.0,35.0,2.0,0.0,43.0,43.0
Jordan,2015,6.0,0.0,39.0,4.0,0.0,0.0,0.0,37.0,37.0,2.0,0.0,43.0,43.0
Jordan,2016,4.0,0.0,30.0,3.0,0.0,0.0,0.0,28.0,29.0,2.0,0.0,33.0,33.0
Jordan,2017,3.0,0.0,37.0,2.0,0.0,0.0,0.0,35.0,36.0,2.0,0.0,39.0,39.0
Jordan,2018,2.0,0.0,37.0,2.0,0.0,0.0,0.0,35.0,37.0,2.0,0.0,39.0,39.0
Jordan,2019,2.0,0.0,38.0,2.0,0.0,0.0,0.0,36.0,38.0,2.0,0.0,40.0,40.0
Jordan,2020,2.0,0.0,43.0,3.0,0.0,0.0,0.0,41.0,44.0,2.0,0.0,46.0,46.0
Jordan,2021,3.0,0.0,58.0,3.0,0.0,0.0,0.0,56.0,58.0,2.0,0.0,61.0,61.0
Jordan,2022,3.0,0.0,45.0,3.0,0.0,0.0,0.0,43.0,45.0,2.0,0.0,48.0,48.0
Jordan,2023,3.0,0.0,50.0,3.0,0.0,0.0,0.0,48.0,50.0,2.0,0.0,53.0,53.0
Kazakhstan,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
